Id,FacilityId,CourseName,FacilityName,Title,City,PostalCode,PriceLow,PriceHigh,YearOpened,Designer,Email,Phone,Website,Type,Facebook,Instagram,Description
e7e29e5a-85f9-44f7-998e-ea0a51ab2dba,F519B64C-D7EB-4EEC-83E5-F011B6FD6939,West Shore Golf & Country Club,West Shore Golf & Country Club,mi-west-shore-golf-and-country-club,Grosse Ile,,,,,,,,,-1,,,
721ac475-d896-4653-8d76-515731ec63d3,C995EC7D-9573-49A7-A454-4F9A144E63E6,Lochmoor Club,Lochmoor Club,mi-lochmoor-club,Grosse Pointe Woods,48326,,,,,,,,-1,,,
a90b2c54-f1c0-41ad-8c6e-797600981906,70FA65CA-487D-4E25-A84B-693CF3DA1264,Wicker Hills Gc,Wicker Hills Gc,mi-wicker-hills-gc,Hale,48739,,,,,,,,-1,,,
31e85f0b-33c2-477a-98f1-506b3a7b72e4,0FF83AAA-C6DC-41B0-A4FF-F3A679756F1A,Chestnut Valley Gc,Chestnut Valley Gc,mi-chestnut-valley-gc,Harbor Springs,49740,,,,,,(231) 526-9100,https://chestnutvalleygolf.com/,1,,https://www.instagram.com/chestnutvalleygolfcourse,
1ad9c8c3-b1d4-48d5-8b1a-750085c939b4,6BBA5AF3-6DEB-421A-A63E-40BBEAC6C20F,Little Traverse Bay Golf Club (Closed),Little Traverse Bay Golf Club (Closed),mi-little-traverse-bay-gc,Harbor Springs,49740,,,,,,,,-1,,,
4156d954-d6df-4212-9b91-d2c030ef6a2a,C92C9369-5423-420B-85FD-58AFFECDE4B0,Wequetonsing Gc,Wequetonsing Gc,mi-wequetonsing-gc,Harbor Springs,,,,,,,,,-1,,,
96a65f91-22ca-4054-ab4d-f99f0acd2e64,AF58768C-4C67-4664-BB83-1455B7EE95F1,Loggers Trace,Loggers Trace At Springport Hills,mi-loggers-trace-at-springport-hills-loggers-trace,Harrisville,,,,,,,,,-1,,,
9c0c2244-4fff-487d-97d0-7988ef0b0fa9,AF58768C-4C67-4664-BB83-1455B7EE95F1,Springport Hills Gc,Loggers Trace At Springport Hills,mi-loggers-trace-at-springport-hills-springport-hills-gc,Harrisville,,,,,,,,,-1,,,
a1553e93-8ecb-4065-a9ce-fbc78db9bc49,48388084-C466-47A2-B02B-C8AB61EF9402,The Colonial,Colonial Golf Course,mi-colonial-golf-course-the-colonial,Hart,49240,,,,,colonialgc@yahoo.com,(231) 873-8333,https://www.colonialgolfhart.com/,1,https://www.facebook.com/ColonialGolfCourseofHart/,,
0a8c2c81-6fe8-48cf-9128-cbb5cc3b1fb6,48388084-C466-47A2-B02B-C8AB61EF9402,The Heritage,Colonial Golf Course,mi-colonial-golf-course-the-heritage,Hart,49240,,,,,colonialgc@yahoo.com,(231) 873-8333,https://www.colonialgolfhart.com/,1,https://www.facebook.com/ColonialGolfCourseofHart/,,
0208e416-5228-4823-a921-a56229e29335,3F5A0248-17A5-44CF-84BD-9AC6A3F0FC51,10-18 / 19-27,Majestic At Lake Walden,mi-majestic-at-lake-walden-10-18-19-27,Hartland,48353,,,,,,,,-1,,,
fae02c0a-d78a-4168-abc3-317052373b18,3F5A0248-17A5-44CF-84BD-9AC6A3F0FC51,1-9 / 10-18,Majestic At Lake Walden,mi-majestic-at-lake-walden-1-9-10-18,Hartland,48353,,,,,,,,-1,,,
2b62601d-4439-4dba-af96-7f3b36a2d5de,3F5A0248-17A5-44CF-84BD-9AC6A3F0FC51,19-27 / 1-9,Majestic At Lake Walden,mi-majestic-at-lake-walden-19-27-1-9,Hartland,48353,,,,,,,,-1,,,
27322913-f53f-4810-8369-11d0cd29ee2b,A8371622-0C42-4AF4-B776-7089FA2BB335,Dunham Hills Gc,Dunham Hills Gc,mi-dunham-hills-gc,Hartland,48353,,,,,,,,-1,,,
6549d015-1c72-4540-88ba-329e61c0ed13,3EB3F2D6-B73F-4719-A887-7F6C2812740F,North Course (2021),Hartland Glen Golf Course,mi-hartland-glen-gc-north-course-(2021),Hartland,,,,,,,,,1,,,
0663b9fd-e563-4961-a9a0-17743407c083,3EB3F2D6-B73F-4719-A887-7F6C2812740F,Red/Blue,Hartland Glen Golf Course,mi-hartland-glen-gc-red-blue,Hartland,,,,,,,,,1,,,
e33759b9-4230-406f-8eba-04e34583ee49,3EB3F2D6-B73F-4719-A887-7F6C2812740F,South Course (Red/White),Hartland Glen Golf Course,mi-hartland-glen-gc-south-course-red-white,Hartland,,-1,-1,,,,,,1,,,
3fe74281-2955-45ee-a60a-9fbc76b07f7b,3EB3F2D6-B73F-4719-A887-7F6C2812740F,South Front/North Back (Primary 18),Hartland Glen Golf Course,mi-hartland-glen-gc-south-front-north-back-(primary-18),Hartland,,,,,,,,,1,,,
ffc7f760-aa49-4563-be2c-be9738fee81d,3EB3F2D6-B73F-4719-A887-7F6C2812740F,White/Blue,Hartland Glen Golf Course,mi-hartland-glen-gc-white-blue,Hartland,,,,,,,,,1,,,
4b638d1b-8b73-498c-8c9f-8036f62000e6,FF1326F9-00BC-4D5C-9141-493C0977CC9C,Meridian Sun Golf Club,Meridian Sun Golf Club,mi-meridian-sun-golf-club,Haslett,,,,,,,,,-1,,,
32b4cf04-0042-4e5e-a5bd-18848deaf5f9,A9844E09-3C05-4CBD-B0AE-97337D3944F5,Wild Pines Golf Course,Wild Pines Golf Course,mi-wild-pines-golf-course,Hermansville,49847,,,,,,,,-1,,,
177af91f-e2b8-464d-9e50-621e96c65585,6BE9C06E-52D6-44E4-A781-DABACEE9352A,Prestwick Village Gc,Prestwick Village Gc,mi-prestwick-village-gc,Highland,48357,,,,,,,,-1,,,
214922f1-3451-4e6b-9695-7f3cd03c04f0,89B0EFCF-85E6-404E-9F05-40155BBB3A84,Hills Of Baw Beese Lake,Hills Of Baw Beese Lake,mi-hills-of-baw-beese-lake,Hillsdale,49240,,,,,,,,-1,,,
32136006-8e7f-42cf-b313-f83afb5ed67c,89E80C7A-D5B0-4E7D-BE09-A533B7FEA8CD,Blaze/Smoke,Three Fires Gc,mi-three-fires-gc-blaze-smoke,Holland,49424,,,,,,,,-1,,,
02d1b2c4-a097-4024-a8d9-30611c621c4b,3090414C-8E5F-401E-BF60-FB027A5AD539,Blue/Gold,Winding Creek Gc,mi-winding-creek-gc-blue-gold,Holland,,,,,,,,,-1,,,
91544d01-a4cc-4d3d-9800-cf8a0e9ddb4f,89E80C7A-D5B0-4E7D-BE09-A533B7FEA8CD,Flame/Blaze,Three Fires Gc,mi-three-fires-gc-flame-blaze,Holland,49424,,,,,,,,-1,,,
95521d65-ca10-4667-9c65-e14f27405877,3090414C-8E5F-401E-BF60-FB027A5AD539,Gold/White,Winding Creek Gc,mi-winding-creek-gc-gold-white,Holland,,,,,,,,,-1,,,
aa16af6b-dc19-49d4-8e96-a8d2893af51a,B1F42181-48E8-4489-A02D-9CC2013EAD31,Macatawa Golf Club,Macatawa Golf Club,mi-macatawa-golf-club,Holland,49424,,,,,,,,-1,,,
4ba19b69-6b2d-47be-b64c-0b6424bb5adf,89E80C7A-D5B0-4E7D-BE09-A533B7FEA8CD,Smoke/Flame,Three Fires Gc,mi-three-fires-gc-smoke-flame,Holland,49424,,,,,,,,-1,,,
06cbabea-c884-4dab-a0ec-251b1734143c,3090414C-8E5F-401E-BF60-FB027A5AD539,White/Blue,Winding Creek Gc,mi-winding-creek-gc-white-blue,Holland,,,,,,,,,-1,,,
ac2af3d8-0a79-4829-a94d-5ffd14892961,1B56601E-31E5-4CAC-A5F2-05D6DC8753A2,Heather Highlands Gc,Heather Highlands Gc,mi-heather-highlands-gc,Holly,,,,,,,,,-1,,,
1ee43245-20ef-4ca3-862f-54ba6584542f,7AF1260D-1871-4A2F-857B-46F0D5A52C62,Chemung Hills Golf Club,Chemung Hills Golf Club,mi-chemung-hills-golf-club,Howell,48843,,,,,,(517) 546-4230,https://www.chemunghills.com/,1,,,
5ae67f94-a45f-45a9-9189-b374acf09970,E45FDDCF-BED6-43FB-82B2-9DA8C915F3F7,Faulkwood Shores Gc,Faulkwood Shores Gc,mi-faulkwood-shores-gc,Howell,48843,,,,,,,,-1,,,
f0ff8f69-82b4-4846-85b5-9f3325d24bbc,EE1D8D9D-AFE1-4BB1-AE1D-C06C53F8ADAC,Ironwood Gc,Ironwood Gc,mi-ironwood-gc,Howell,48843,,,,,,,,-1,,,
ac023ee4-d5ef-4a02-98dd-85b6c790b9e9,7B722EB3-6FEB-43EA-A608-57E2102254ED,Marion Oaks Gc,Marion Oaks Gc,mi-marion-oaks-gc,Howell,,,,,,,,,-1,,,
199b12c4-6868-4218-97de-2f10b4f49156,AEF8CD2D-5040-47E3-8AB1-2C8E909D74C7,Gleneagle Golf Club,Gleneagle Golf Club,mi-gleneagle-golf-club,Hudsonville,49426,,,,,,,,-1,,,
84d1dd86-66f4-46cf-9b00-4cd96a30507d,4A4B4956-EB7E-4C2A-96D1-343E30DA53F1,Rackham Gc,Rackham Gc,mi-rackham-gc,Huntington Woods,48070,,,,,,,,-1,,,
dd873cb0-9e17-4059-937d-dae5edbb8cb3,C8CCD57C-142D-434E-BDC6-E0F517DB41E3,Indian River Gc,Indian River Gc,mi-indian-river-gc,Indian River,49749,,,,,,,,-1,,,
c36c96a2-2e79-4453-a01a-be467333f065,DEBA6513-11FF-47B2-B2CB-CE12F48843D5,Inkster Valley Gc,Inkster Valley Gc,mi-inkster-valley-gc,Inkster,48141,,,,,,,,-1,,,
a386e2d1-bad5-4419-b035-0a7c43833738,7D1C9394-500E-4891-9A39-05C52EFD50E1,Interlochen Golf Course,Interlochen Golf Course,mi-interlochen-golf-course,Interlochen,,,,,,,,,-1,,,
f588522d-81d9-444e-a7ae-e7ffaaf9f020,94DC92AA-F452-4F02-9821-6A5B73BC2A84,Shadow Ridge Gc,Shadow Ridge Gc,mi-shadow-ridge-gc,Ionia,48846,,,,,,,,-1,,,
f185815c-e5f0-490f-b814-b48b002b8559,D2EEAE0B-8E23-4575-A359-AE3F5EB954FE,Pine Grove Country Club,Pine Grove Country Club,mi-pine-grove-country-club,Iron Mountain,,,,,,,,,-1,,,
3588402a-2327-4ad4-9cc5-e2cc089d0014,C9B549BA-3337-48B8-BD30-F0F5A1D92F36,Young's Golf Course,Young's Golf Course,mi-youngs-golf-course,Iron River,49935,,,,,,,,-1,,,
e0e28a61-fb3e-4e04-8ac6-ef23259c5d2f,108C461C-85AD-415E-9CFD-548CACD1C4AC,Fields Golf Course,Fields (The) Golf Course,mi-fields-(the)-golf-course-fields-golf-course,Ithaca,48847,,,,,,,,-1,,,
2741fb9b-fe69-41f6-a855-d45c7f4bd60d,CC2D9B6F-6EBD-403A-B7A0-71C821D2EEDB,Gratiot Country Club,Gratiot Country Club,mi-gratiot-country-club,Ithaca,48847,,,,,,,,-1,,,
9702a88b-ddab-4f27-995b-95725e66bf11,D7F75FEE-6A98-4382-AEEB-C35ED769C8C4,Arbor Hills Golf Club,Arbor Hills Golf Club,mi-arbor-hills-golf-club,Jackson,49201,,,,,arborhillssuper@gmail.com,(517) 750-1400,https://arborhillsgolfclub.com/,1,https://www.facebook.com/profile.php?id=100045827272192,,
abdb46f5-a0bb-4088-bf78-bd3a4c5ff0f9,586BD5F8-D080-48FA-9276-6B525761039F,Cascades Golf Course,Cascades Golf Course,mi-cascades-golf-course,Jackson,49203,,,,,pfischmeister@mijackson.org,(517) 788-4323,https://www.cascadesgolfcourse.com/,1,https://www.facebook.com/CascadesGolf,,
dc5f57ce-9082-4c04-8ea5-7b064da34833,A66E31E7-5E43-4317-BF37-46B98A6CFD72,Ella Sharp Park Gc,Ella Sharp Park Gc,mi-ella-sharp-park-gc,Jackson,49203,,,,,,,,-1,,,
e445a187-fcc3-43e6-a42c-240f033694c9,436C6E88-0F21-4363-B6F8-7A437CBA6EEC,Grande Gc,Grande Gc,mi-grande-gc,Jackson,49201,,,,,,,,-1,,,
ea25f3e0-8ffb-4ca4-9822-76f0450c4ae4,3945A5E6-A406-4538-8504-E5065D72E357,Lakeland Hills Gc,Lakeland Hills Gc,mi-lakeland-hills-gc,Jackson,49201,,,,,,,,-1,,,
f54d73d0-c6a4-4977-89dd-be3ff9bc76eb,C9B7443D-4050-496E-9B57-B562B6E0EC84,Sparrow Hawk Gc,Sparrow Hawk Gc,mi-sparrow-hawk-gc,Jackson,,,,,,,,,-1,,,
55465f00-debc-48ef-979f-6e22af207aea,64430303-3FF4-4327-B50A-51F7360198A7,Wallinwood Springs Golf Club,Wallinwood Springs Golf Club,mi-wallinwood-springs-golf-club,Jenison,49428,,,,,,,,-1,,,
5fc9e46d-a060-4d8b-8be5-c894f8a501bc,74379968-9078-4CF2-9EAE-E0BD7C3F62A1,Crestview Golf Club,Crestview Golf Club,mi-crestview-golf-club,Kalamazoo,49009,,,,,,(269) 349-1111,https://crestviewgolfclubofkzoo.com/,1,,,
f1b45b25-919f-44f6-9adb-086bf51990b5,9955E2F7-A5F9-4331-870C-3699C83625E7,Eastern Hills,Eastern Hills Golf Course,mi-eastern-hills-golf-course-eastern-hills,Kalamazoo,,,,,,,,,-1,,,
b1fd91f4-e5a2-4cb6-8817-55b41c595c2e,38EA321A-A48C-4D81-B76A-D9DF0B3265C0,Kalamazoo Country Club,Kalamazoo Country Club,mi-kalamazoo-country-club,Kalamazoo,49008,,,,,,,,-1,,,
451dafe3-622a-4290-8eec-e0aa7c485bd7,F919A1A3-6A3F-4B30-BDD7-F766A8535833,Milham Park Golf Course,Milham Park Golf Course,mi-milham-park-golf-course,Kalamazoo,,,,,,,,,-1,,,
bd752c7b-323f-4712-b67e-55dade65fc4e,F949FE88-9B1D-4C2B-8093-5627ED33A1FE,Prairies Gc,Prairies Gc,mi-prairies-gc,Kalamazoo,49009,,,,,,,,-1,,,
b51e279b-2118-4e1b-a012-8078da2bf63f,3D19858F-D57D-46CC-9800-6E3BFA1A5BEC,Ridgeview Golf Course,Ridgeview Golf Course,mi-ridgeview-golf-course,Kalamazoo,,,,,,,,,-1,,,
896017e6-6bbd-4627-87a4-f8708400de27,9955E2F7-A5F9-4331-870C-3699C83625E7,West Course,Eastern Hills Golf Course,mi-eastern-hills-golf-course-west-course,Kalamazoo,,,,,,,,,-1,,,
5e0f0029-7baf-46bb-9d1b-7db0a26e5778,142E3B60-53B4-4650-9EF7-6D9EA252EE5E,Grandview Gc,Grandview Gc,mi-grandview-gc,Kalkaska,,,,,,,,,-1,,,
07e5c8e3-1724-4282-99da-a2938390907b,02FD3773-09D9-4AA6-81B0-219F0C7EB1D4,Spring Valley Gc,Spring Valley Gc,mi-spring-valley-gc,Kawkawlin,,,,,,,,,-1,,,
e826f567-73f2-4488-8ebe-c99edb1a0708,05C4FA67-6812-4829-A868-97DE9589C36A,Falls At Barber Creek,Falls At Barber Creek,mi-falls-at-barber-creek,Kent City,,,,,,,,,-1,,,
41de892f-9887-44ce-bade-bace40d1bec8,CD878ABC-E2AE-4896-8E5C-1906B80D9E04,Solitude Links Gc,Solitude Links Gc,mi-solitude-links-gc,Kimball,,,,,,,,,-1,,,
0838e5b4-ca4b-4095-ab24-d9aa510bd850,7BE2AA7C-0FBF-42FB-ACFE-A7E1EA18216E,Blue/Red,Mistwood Gc,mi-mistwood-gc-blue-red,Lake Ann,,,,,,,,,-1,,,
a061f490-1777-498c-9587-21c3bf947106,7BE2AA7C-0FBF-42FB-ACFE-A7E1EA18216E,Red/White,Mistwood Gc,mi-mistwood-gc-red-white,Lake Ann,,,,,,,,,-1,,,
3f0d7e43-1d03-4557-9d29-1a8988842099,7BE2AA7C-0FBF-42FB-ACFE-A7E1EA18216E,White/Blue,Mistwood Gc,mi-mistwood-gc-white-blue,Lake Ann,,,,,,,,,-1,,,
e009d246-70b1-45fb-bba4-5a40b8397723,8AE4E5D7-B984-41F4-A7CA-8F43358BAA4A,Missaukee Gc,Missaukee Gc,mi-missaukee-gc,Lake City,49651,,,,,,,,-1,,,
0222bae7-62fd-4c43-a4a4-55c70347a7b1,C4F1E55C-DBC6-4800-ACB3-A42CB840187E,Pines Gc At Lake Isabella,Pines Gc At Lake Isabella,mi-pines-gc-at-lake-isabella,Lake Isabella,48893,,,,,,,,-1,,,
ffe4c484-546c-49fe-b107-f06c211ee9ce,F1AA1CBE-28F7-4B9D-86F2-AC5DAFBDCF34,New Course,Indianwood Golf & Country Club,mi-indianwood-golf-and-country-club-new-course,Lake Orion,48361,,,,,,,,2,,,
f09b6995-ef7e-465e-90c4-438023841034,F1AA1CBE-28F7-4B9D-86F2-AC5DAFBDCF34,Old Course,Indianwood Golf & Country Club,mi-indianwood-golf-and-country-club-old-course,Lake Orion,48361,,,1925,"Wilfred Reid, William Connellan, Arthur Hills, Bob Cupp, Jerry Pate",,,,2,,,
acdecad8-43f5-495f-8b60-3176bd896009,92BE0A30-2978-45A0-9E1D-375F80B62A12,Paint Creek Country Club,Paint Creek Country Club,mi-paint-creek-country-club,Lake Orion,48362,,,,,,,,-1,,,
1fb18e0d-10f2-43e1-b994-25289854e16f,3452D01A-69C4-45B8-8B87-AA011E471112,Country Club of Lansing,Country Club of Lansing,mi-country-club-of-lansing,Lansing,48911,,,,,,(517) 484-4567,https://www.cclansing.org/,1,https://www.facebook.com/ccoflansing,https://www.instagram.com/cclproshop/,
1cd38541-4ba0-416e-b3a1-62f159d2ad62,3E51A19C-AB6B-40A4-B896-DAB279919B99,Forest Akers Gc - East,Forest Akers Golf Course,mi-forest-akers-golf-course-forest-akers-gc-east,Lansing,48910,,,,,,,,-1,,,
ecd62408-2b2b-4432-8cba-32f2bc72dea8,3E51A19C-AB6B-40A4-B896-DAB279919B99,Forest Akers Gc - West,Forest Akers Golf Course,mi-forest-akers-golf-course-forest-akers-gc-west,Lansing,48910,,,,,,,,-1,,,
12d2fa8b-eaf6-401b-b15a-9edbca647c06,73194EDA-E275-4924-9A6F-298FE821D22C,Groesbeck Gc,Groesbeck Gc,mi-groesbeck-gc,Lansing,48906,,,,,,,,-1,,,
8ab4d2cb-5f81-4c5a-ba8f-13bafddcab39,2271251E-81CB-4521-8B40-6D4BD83E8761,Holes 10-12,Woodside Golf Course,mi-woodside-golf-course-holes-10-12,Lansing,48906,,,,,,,,-1,,,
be88a64e-650f-4751-a8a5-bd8619209d52,2271251E-81CB-4521-8B40-6D4BD83E8761,Holes 1-9,Woodside Golf Course,mi-woodside-golf-course-holes-1-9,Lansing,48906,,,,,,,,-1,,,
8c3f0e1d-fbf8-4bbb-b271-f5732a10173e,D9837F72-048B-4319-85AD-635912B592BA,New 18 | 1-18,Royal Scot Golf Course,mi-royal-scot-golf-course-new-18-|-1-18,Lansing,48906,,,,,,,,-1,,,
e6a61c3f-70f5-48ac-8946-c6cb6418e54e,D9837F72-048B-4319-85AD-635912B592BA,North | 6-14,Royal Scot Golf Course,mi-royal-scot-golf-course-north-|-6-14,Lansing,48906,,,,,,,,-1,,,
abee9b3a-3846-4810-bdc1-c6b9aef96477,D9837F72-048B-4319-85AD-635912B592BA,"Outside/Inside | 1-5, 15-18; 19-27",Royal Scot Golf Course,"mi-royal-scot-golf-course-outside-inside-|-1-5,-15-18;-19-27",Lansing,48906,,,,,,,,-1,,,
7a2a6e87-535d-40c4-8d55-69e22ce921df,2EFF78F2-6428-4782-B975-C26ED487D850,Red Cedar Gc,Red Cedar Gc,mi-red-cedar-gc,Lansing,,,,,,,,,-1,,,
7776d27d-e756-45c6-a685-6539aa3d6c9c,AFEE8ADD-7467-4D7D-84EF-08A347199121,Waverly Hills Gc,Waverly Hills Gc,mi-waverly-hills-gc,Lansing,,,,,,,,,-1,,,
e9a6c354-17a3-4bd3-a2ae-48f159e8f682,88FCDD97-BF4B-4FD7-8363-1BB3A4CB71F9,Leland Country Club,Leland Country Club,mi-leland-country-club,Leland,49654,,,,,,,,-1,,,
51c4f127-ad56-4c2c-9c39-c94f663c9abc,D0D0FCFE-80E2-4580-9914-228F96496DC8,Marsh Oaks Course,Oak Ridge Gc,mi-oak-ridge-gc-marsh-oaks-course,Lenox,48048,,,,,,,,-1,,,
0ddb0d1a-145a-4469-a040-14967753a259,D0D0FCFE-80E2-4580-9914-228F96496DC8,Old Oaks Course,Oak Ridge Gc,mi-oak-ridge-gc-old-oaks-course,Lenox,48048,,,,,,,,-1,,,
68ff66c7-084f-4971-b535-3eea05a54ded,7024ACBC-F2F5-4195-B491-123F843F977D,Richmond Forest Gc,Richmond Forest Gc,mi-richmond-forest-gc,Lenox,48050,,,,,,,,-1,,,
417818f0-a98f-493c-ba03-ade1fa101971,32CB2520-865B-4BA0-93FB-17D2723E2E2D,Rose Gc,Rose Gc,mi-rose-gc,Leroy,49655,,,,,,,,-1,,,
593ffbfd-4829-4aff-a689-bf1765e1abd0,82BDE3AE-D63A-4F93-89B5-10D1C7591E27,Swampfire,Garland Lodge & Resort,mi-garland-lodge-and-resort-swampfire,Lewiston,49756,,,,,,,,1,https://www.facebook.com/golfgarland/,https://www.instagram.com/garlandus,
b81c163a-88fd-4144-bbdd-20d49410143f,016361FB-D184-4765-830C-41741612D512,Lost Lake Woods Club,Lost Lake Woods Club,mi-lost-lake-woods-club,Lincoln,48742,,,,,,,,-1,,,
8f4270d1-0498-4d85-9ee0-1280f1d5c43f,D3DF0483-58C7-43C6-8E8E-029437BFFD01,Spring Meadows Country Club,Spring Meadows Country Club,mi-spring-meadows-country-club,Linden,48451,,,,,,,,-1,,,
5b5e7987-13c4-4472-972f-bcf0046ba211,AC612316-59F4-4B46-B5DC-F50D3F360D2F,East/West,Maple Leaf Gc,mi-maple-leaf-gc-east-west,Linwood,,,,,,,,,-1,,,
d6e465af-b08c-42f2-9536-042dfbfca983,AC612316-59F4-4B46-B5DC-F50D3F360D2F,North/East,Maple Leaf Gc,mi-maple-leaf-gc-north-east,Linwood,,,,,,,,,-1,,,
706d1320-3661-44b7-a51e-588938a0da6f,AC612316-59F4-4B46-B5DC-F50D3F360D2F,West/North,Maple Leaf Gc,mi-maple-leaf-gc-west-north,Linwood,,,,,,,,,-1,,,
d90fd380-e07e-4b83-9b43-d99511163dcd,E419F203-F902-4801-B8BD-C20F84F49C23,Fox Creek Gc,Fox Creek Gc,mi-fox-creek-gc,Livonia,48152,,,,,,,,-1,,,
f27a5d5a-ee2d-4f79-8645-0eba571d7fd2,E78EB407-BEE2-4ADA-A431-0CF4DDB9B854,Idyl Wyld Gc,Idyl Wyld Gc,mi-idyl-wyld-gc,Livonia,48154,,,,,,,,-1,,,
b1f31b0d-d2e0-455e-9db9-4d2a2847065b,0A598FBB-7641-4F9A-8070-16FCDB016A0D,Whispering Willows Gc,Whispering Willows Gc,mi-whispering-willows-gc,Livonia,48152,,,,,,,,-1,,,
a0ef4dd2-1f74-4333-8c7a-fab07f11c79f,950644F4-90AA-495C-BB64-340EA5A1B5F6,Arrowhead Golf Course,Arrowhead Golf Course,mi-arrowhead-golf-course,Lowell,49331,,,,,,(616) 897-7264,https://www.golfarrowheadnow.com,1,https://www.facebook.com/ArrowheadGolfCourse/,,
3181c5d6-92e4-403c-a70d-50036fcecfa9,1F6F6AD2-6A4B-4F3D-BB07-76AB1DD67FAD,East/West,Lakeside Links Gc,mi-lakeside-links-gc-east-west,Ludington,,,,,,,,,-1,,,
4ac7f0e3-ca06-41c0-a9e2-f9050df47f26,45F89D86-091D-475B-BB72-0F72FE0BCBC6,Hemlock Golf Club,Hemlock Golf Club,mi-hemlock-golf-club,Ludington,49431,,,,,,,,-1,,,
f26d3678-a777-4e47-aa31-1de94642f621,71C86121-0B08-4A1B-A1F4-B88777BDE117,Lincoln Hills Golf Club,Lincoln Hills Golf Club,mi-lincoln-hills-golf-club,Ludington,49431,,,,,,,,-1,,,
38ba09f9-08c5-4877-8be2-c746fa4eceb9,1F6F6AD2-6A4B-4F3D-BB07-76AB1DD67FAD,South/East,Lakeside Links Gc,mi-lakeside-links-gc-south-east,Ludington,,,,,,,,,-1,,,
03851ba8-d924-4299-9d07-20e36f0d9d55,1F6F6AD2-6A4B-4F3D-BB07-76AB1DD67FAD,West/South,Lakeside Links Gc,mi-lakeside-links-gc-west-south,Ludington,,,,,,,,,-1,,,
8a7ad25e-06fd-40fb-8cf3-303f66594206,6ED1D058-C344-4764-A1D2-C33793265446,Green Briar Golf Course,Green Briar Golf Course,mi-green-briar-golf-course,Lupton,,,,,,,,,-1,,,
1d8d4d20-f3ed-48f3-a6db-37568874e15a,C3524727-BF70-4B03-A193-DB151A193573,Mackinaw Club,Mackinaw Club,mi-mackinaw-club,Mackinaw City,49718,,,,,,,,-1,,,
f01b3641-0ba6-4467-927b-52dbde63c112,5E353345-AEE8-45E0-9FD9-28364C7AFC3C,Burning Tree Golf Club,Bee Tee Golf Club,mi-bee-tee-golf-club-burning-tree-golf-club,Macomb,48044,,,,,BeeTeeGolfClub@gmail.com,(586) 466-0100,https://www.beeteegolfclub.com/,1,,,
ed1463d9-7a49-48f1-8290-36011939292e,4A4E3190-7255-4D72-BF5D-739C485F004A,Cracklewood Golf Club,Cracklewood Golf Club,mi-cracklewood-golf-club,Macomb,48042,,,,,,(586) 781-0808,https://www.cracklewood.com/,1,https://www.facebook.com/Cracklewood,,
dc6210db-98cf-4805-87dd-9fe21e295d80,72081116-91DA-44BE-ABE7-07FED41DDECB,Hickory Hollow Gc,Hickory Hollow Gc,mi-hickory-hollow-gc,Macomb,48042,,,,,,,,-1,,,
f1ff9f39-bccc-49e1-8a1f-d31a1f09d7e9,CD44C1E9-B436-4C2B-A4BF-0C9E54084815,North/South,Sycamore Hills Gc,mi-sycamore-hills-gc-north-south,Macomb,,,,,,,,,-1,,,
3ad6bfb4-8086-46a6-9574-f96ea8149e84,CD44C1E9-B436-4C2B-A4BF-0C9E54084815,South/West,Sycamore Hills Gc,mi-sycamore-hills-gc-south-west,Macomb,,,,,,,,,-1,,,
1bdd78a4-76dc-4380-94e2-389bd3e4d679,CD44C1E9-B436-4C2B-A4BF-0C9E54084815,West/North,Sycamore Hills Gc,mi-sycamore-hills-gc-west-north,Macomb,,,,,,,,,-1,,,
53a98a59-413a-4ab1-ac37-143019e9f22b,214966F1-8EBA-4094-8F5A-7406B7AB4157,Red Oaks Golf Course,Red Oaks Golf Course,mi-red-oaks-golf-course,Madison Heights,,,,,,,,,-1,,,
00ea0698-8913-4e4e-a05d-2b846d0fda40,0D8E4CE6-0418-4841-8911-6889A2AFE03E,The Retreat,Manistee National Golf & Resort,mi-manistee-national-golf-and-resort-the-retreat,Manistee,49660,,,,,,,,-1,,,
1d951b21-188a-4ebf-8ed1-1d32d7fb1482,0D8E4CE6-0418-4841-8911-6889A2AFE03E,The Revenge,Manistee National Golf & Resort,mi-manistee-national-golf-and-resort-the-revenge,Manistee,49660,,,,,,,,-1,,,
d8dd58b2-85bb-4667-9de2-e55d7992b863,ADB811BB-0341-4DA7-8FD8-C0EC8C0C8F6C,Emerald Vale Gc,Emerald Vale Gc,mi-emerald-vale-gc,Manton,49663,,,,,,,,-1,,,
d967f016-7e6b-448d-83f8-f1f2066c3b8f,9BA8EE60-B0EA-4457-BDCF-F483D8D9790F,Sand Creek Gc,Sand Creek Gc,mi-sand-creek-gc,Marne,49435,,,,,,,,-1,,,
7eb1820d-d207-47aa-923b-0c9286b3b505,3218E090-4E36-4152-A61C-6ACA44ABB4FC,Western Greens Gc,Western Greens Gc,mi-western-greens-gc,Marne,49435,,,,,,,,-1,,,
a7f163d3-0eec-483e-98cb-ca225240fa55,6A83DDF4-B4D9-4FE9-AC57-27660B00602C,Emerald Hills Gc,Emerald Hills Gc,mi-emerald-hills-gc,Marshall,,,,,,,,,-1,,,
1b4d15f6-3b89-4337-973f-349089fc834e,76864E1B-8D28-426B-A4A8-C1B5ACAC5312,Marshall Country Club,Marshall Country Club,mi-marshall-country-club,Marshall,49068,,,,,,,,-1,,,
